855.06,853.92,855.22,853.92,834.96,855.06,856.78,828.25,515.75,517.89,847.88,410.59,909.5,616.79,851.05,418.04,424.46,447.95,445.58,416.99,419.8,420.89,508.38,515.75,420.63,512.11,861.4,674.69,854.21,876.81,867.81,419.8,421.03,828.25,619.89,825.51,508.76,417.66,517.89,443.07,520.18,520.18,441.85,853.32,853.32,517.95,420.89,445.58,508.38,443.09,424.1,513.92,671.01,847.51,445.85,550.15,842.05,849.91,640.28,855.22,1410.76,842.44,1390.76,842.44,606.27,548.85,1197.13,550.53,447.37,560.31,867.53,860.02,842.79,611.69,556.86,680.7,550.15,552.97,812.58,826.53,817.84,403.69,812.58,533.06,1495.38,551.39,13.6400000000001,615.53,11.77,12.1899999999999,24.02,439.42,509.83,21.9699999999999,43.66,319.43,1477.71,406.44,615.53,550.53,552.97,1288.62,520.95,1592.48,441.85,867.85,676.68,1295.07,400.38,515.52,517.27,452.49,815.82,815.82,858.3,858.3,1390.76,1269.77,1345.49,881.68,1390.8,852.57,879.48,1144.36,611.69,1523.88,1770.07,1770.07,421.03
1043.49,1046,1023.64,1046,1047.21,1043.49,1134.8,1150.79,1027.01,1017.42,1055.39,1065.48,1045.05,1025.43,1047.62,1064.17,1064.09,1062.16,1058.79,1057.89,1055.63,1047.35,1028.1,1027.01,1061.34,1027.96,1051.4,1083.89,1028.37,1005.13,1143.6,1055.63,1051.01,1150.79,1054.71,1148.95,1071.65,1060.55,1017.42,1056.92,1032.99,1032.99,1059.91,1131.26,1131.26,1048.75,1047.35,1058.79,1028.1,1052.2,1055.78,1046.85,1073.79,1045.56,1054.67,1051.18,1131.92,1035.84,1235.65,1023.64,1240.24,1224.89,1245.82,1224.89,1252.97,1070.01,867.96,1067.76,1077.56,1192.51,1062.96,1134.01,1134.77,1036.35,1072.09,1094.07,1051.18,1054.76,1000.95,926.77,994.29,1066.51,1000.95,1175.97,1171.86,1057.53,1251.72,1034.99,1260.94,1222.02,1132.07,1063.42,1050.65,1118.06,1170.92,1080.37,1153.62,1066.16,1034.99,1067.76,1054.76,1151.42,1056.93,1193.31,1059.91,856.54,1087.46,1282.66,1063.45,1030.83,1052.56,1062.99,879.22,879.22,876.13,876.13,1245.82,800.52,1082.4,845.99,1248.5,1140.12,859.33,674.59,1036.35,1273.39,1117.93,1117.93,1051.01
