815.72,534.28,444.5,939.57,855.85,651.35,1024.48,1045.82,1337.74,509.3,986.57,787.35,773.49,784.61,751.04,751.04,668.2,986.57,726.76,743.81,973.4,1174.05,1033.22,963.98,767.51,781.2,772.37,527.2,478.4,1004.62,408.29,352.69,986.38,986.38,464.38,776.45,990.68,988.16,1011.99,971.34,434.68,596.19,476.26,428.85,791.5,1163.96,444.5,777.98,982.65,982.65,956.5,409.77,1569.43,1621.11,1167.37,1627.74,846.33,799.03,447.82,1007.82,361.77,649.53,932.72,897.06,1506.03,1370.45,996.25,1541.25,1565.3,352.98,1184.96,439.06,521.94,979.73,1155.32,704.18,1004.62,1069.6,464.01,403.06,518.36,165.16,83.39,104.87,57.7199999999999,127.29,340.78,340.78,1042.02,965.75,887.09,767.35,507.31,1324.01,557,1018.53,1388.33,1147.74,1080.96,1192.05,428.65,723.79,1031.73,447.82,1052.82,1052.82,1033.22,424.64,681.47,1578.53,1630.61,1212.28,1186.1,1232.25,935.41,880.41,1351.07,1199.38,1089.28,843.48,1536.04,1324.01,400.84,1434.06,988.42,932.16,505.74,961.07,871.61,871.61,682.54,444.57,461.72,424.64,1602.48,1106,994.87,477.46,1045.82,843.48,167.52,754.8,1113.72,1080.12,1570.32,879.73,829.49,428.36,993.17,1537.69,819.92,404.05,563.91,1188.37,879.26,1032.05,439.5,930.46,885.65,1604.44,848.47,1434.06,1401.55,392.15,1114.71,858.38,1589.86,1567.68,1489.24,1586.55,898.19,859.95,791.48,1192.66,364.91,441.58,441.58,383.88,1919.3,1873.73,1905.54,869.54,1003.09,1214.92,933.59,1533.06,864.95,813.84,868.18,1417,878.59,867.9,716.29,1741.22,1216.98,615.32
928.15,768.84,943.92,988.97,990.5,984.86,806.41,970.25,966.41,691.41,852.08,870.2,877.34,936.32,857.05,857.05,995.72,852.08,848.31,960.06,848.97,899.84,860.74,1028.5,1002.02,979.83,842.35,812.36,782.72,727.75,824.33,998.63,927.29,927.29,975.05,906.07,1038.55,815.06,803.97,794.81,843.15,829.38,769.93,806.96,1061.08,857.34,943.92,1011.34,1007.33,1007.33,976.43,881.06,984.53,1052.92,807,1013.09,978.98,995.89,925.38,760.88,986.78,953.83,617.06,703.06,958.76,692.63,598.37,1007.97,960.33,809.7,658.01,990.74,866.92,659.74,660.34,972.14,727.75,627.05,835.78,702.42,910.87,722.23,660.9,870.69,665.13,862.7,753.46,753.46,701.93,703.5,646.96,992.98,903.43,684.5,865.17,744.04,1086.35,1025.24,656.57,764.84,929.62,829.12,759.71,925.38,987.11,987.11,860.74,959.34,879.28,1101.61,1067.39,1051.04,605.2,658.54,744.94,622.51,740.44,1040.43,1038.66,733.98,940.32,684.5,901.96,870.23,520.29,661.6,699.68,641.76,976.07,976.07,977.33,979.17,986.01,959.34,1079.95,1023.92,952.45,756.9,970.25,733.98,663.36,888.78,992.9,1130.53,916.12,836.68,819.09,706.7,728.78,870.11,838.55,947.63,928.93,836.65,955.18,875.55,693.06,590.01,1054.87,967.53,868.79,870.23,828.85,706.58,549.59,1018.17,876.17,862.77,697.29,845.66,731.34,599.06,1091.38,1024.76,1011.52,890.99,890.99,863.47,852.32,844.22,821.64,714.79,658.95,657.62,642.53,839.96,606.48,847.58,730.56,803.56,768.05,762.27,870.88,823.18,625.67,719.71
