616.17,622.38,626.9,575.5,620.99,631.8,575.5,563.95,569.4,541.38,621.49,1390.11,778.8,577.59,555.12,571.24,569.4,548.83,616.16,768.97,768.97,1419.32,578.45,569.17,1037.83,563.66,633.16,1329.74,630.3,697.49,700.77,554.45,628.26,561.77,1227.12,1422.35,1167.49,568.71,654.28,622.2,622.2,665.15,578.45,568.71,1729.06,1830.2,1760.92,566.77,1340.73,575.28,613.29,556.1,870.53,1310.39,585.67,1281.94,570.28,1304.21,1278.3,1361.88,1304.34,1342.39,563.47,548.27,919.47,731.23,1173.96,616.47,1171.71,1503.66,575.28,584.82,641.57,763.82,640.93,581.88,683.17,1177.3,629.83,699.02,633.45,639.93,613.1
735.99,714.46,807.76,609.96,695.9,790.43,609.96,827.08,813.68,838.81,766.98,44.96,319.69,627.5,817.27,906.44,813.68,839.41,761.71,688.04,688.04,14.01,662.15,889.44,699.38,892.99,795.89,266.49,858.48,689.06,713.94,876.22,771.61,886.37,412.55,17.4400000000001,344.13,882.97,697.33,787.89,787.89,657.32,662.15,882.97,1100.82,1165.9,1117.11,601.52,178.6,808.48,720.41,748.7,227.77,305.82,695.34,217.15,695.16,256.57,253.59,286.61,246.9,276.26,880.01,869.51,677.38,665.89,622.68,749.42,343.49,29.04,808.48,733.48,725.44,315.83,717.94,584.14,709.61,372.56,820.81,705.21,815.64,761.99,702.66
