889.16,903.44,1093.66,1263.14,1145.4,1038.29,689.81,1111.99,1155.64,1174.84,1159.71,1341.24,1063.51,1168.1,1274.99,1135.39,828.86,1836.15,912.31,901.89,1046.11,1854.61,1881.68,1385.58,1170.26,996.95,1174.2,1046.37,1142.06,1284.91,978.61,1252.26,1206.05,1183.75,1853.21,1284.91,1146.12,1189.02,1071.13,1122.25,1217.02,1844.2,1152.7,1179.22,996.95,695.9,606.35,714.35,1767.92,810.01,244.74,244.74,1794.97,1135.82,387.28,1533.38,1130.55,1822.37,1800.15,885.61,727.06,694.36,694.36,1042.08,1042.08,888.99,960.5,875.02,871.98,432.92,432.92,1103.91,989.59,993.37,779.13,487.31,1166.36,895.08,1148.59,1619.54,1102.24,1109.1,347.51,1832.86,1070.77,1456.22,1506.12,1572.34,1847.08,1128.34,972.6,1427.22,1864.19,1021.64,448.99,260.19,760.87,1189.02,783.86,1855.77,1530.95,651.16
399.31,395.77,419.46,659.84,684.91,307.73,1204.95,148.1,68.97,42.21,85.8,642.7,1154.32,72.91,663.19,1230.79,887.61,824.35,410.22,390.94,354.31,875.4,867.08,664.8,81.65,425.82,64.61,1157.06,381.25,577.25,383.8,589.19,36.85,40.13,899.56,577.25,83.34,42.51,193.62,446.58,15.37,918.76,1201.76,49.39,425.82,1264.12,153.87,1190.8,1052.44,1200.09,1193.33,1193.33,918.19,385.99,1144.95,971.82,442.2,896.34,854.46,439.94,332.2,213.66,213.66,422.57,422.57,1168.68,1144.42,64.61,1151.46,949.29,949.29,448.62,440.29,432.78,1184.04,963.21,74.98,387.85,1218.38,823.18,1172.73,1145.64,595.47,888.08,461.3,695.33,915.17,889.52,890.27,449.75,333.44,17.6,913.29,452.29,1151.69,1010.88,197.54,42.51,487.64,884.33,967.36,545.91
