761.65,769.12,769.42,759.12,771.34,793.73,717.77,781.24,768.01,728.15,781.24,778.05,717.77,700.38,706.78,806,630.95,778.05,878.78,691.1,633.83,706.78,699.98,702.54,720.11,675.55,389.12,700.38,698.14,772.86,700.38,656.85,696.42,774.12,695.41,696.49,549.36,766,720.11,718.3,505.36,389.12,705.91,767.13,639.19,549.28,1482.69,538.15,713.18,809.36,560.64,703.02,674.18,366.59,578.14,758.63,691.12,689.28,523.99,499.97,367.25,688.1,475.61,573.52,664.71,694.22,1018.61,1465.65,727.35,1425.5,710.18,1453.38,1428.24,1503.08,1453.72,1486.93,684.58,776.17,713.44,892.33,696.97,698.06,699.73,781.15,713.18,726.44,769.42,769.14,878.78,793.49,695.76,694.03
772.35,748.63,870.16,835.93,847.9,747.77,638.93,726.8,728.99,1222.25,726.8,829.49,638.93,869.46,855.25,730.32,772.85,829.49,708.4,860.12,1272.02,855.25,957.87,935.2,693.71,1209.57,865.76,869.46,1222.95,901.85,869.46,1251.51,765.24,809.57,932.78,939.86,215.74,827.87,693.71,647.31,433.72,865.76,983.89,731.89,846.7,783.79,187.91,444.92,850.27,836.2,776.25,770.39,711.71,675.67,463.25,755.69,684.73,673.92,827.08,715.09,671.22,627.28,847.61,842.55,797.8,787.01,234.51,319.41,730.94,226.36,729.51,268.53,265.45,295.83,256.63,286.65,918.02,730.87,856.97,695.98,944.19,906.85,891.98,887.37,850.27,769.59,870.16,812.5,708.4,765.05,611.05,872.4
