1816.76,1804.77,1867.23,1714.15,1821.26,1708.22,1862.51,1691.19,1892.17,1863.49,1730.77,1622.55,1876.14,1749.65,1820.45,1779.17,1721.89,925.67,851.11,1869.59,1865.86,749.79,978.05,1878.4,1813,878.16,847.31,854.37,162.27,1807.86,162.27,1197.66,1630.85,1701.01,1729.23,867.11,1749.94,414.21,935.69,816.47,783.07,926.79,1309.73,961.11,1336.4,882.61,1775.48,1833.16,820.17,820.17,1170.5,1615.78,603.49,414.21,948.79,999.25,1604.06,1603.29,999.25,1597.22,1576.43,1640.3,1189.14,1189.14,950.32,802.76,1422.8,533.91,533.91,911.95,1666,899.53,828.03,964.4,1151.45,1161.19,1657.55,116.85,1650.6,1751.94,1738.98,1810.12,1645.09,1642.42,1715.09,1724.52,1727.24,1681.63,1747.04,1776.46,1882.56,1660.88,1715.73,1727.2,1792.1,1795.25,1731.46,1735.99,1748.42,1627.21,1858.77,1788.81,1796.87,1903.37,1772.91,1747.08,1766.85,1804.35,1833.55,1735.76,1737.94,1726.4,1863.49,1726.4,1863.44,1716.94,1873.06,1880.1,1851.81,1804.77,1855.74,1798.42,1702.14,1676.45,1731.43,1738.17,1910.2,1639.91,1829.48,1002.99,1818.62,1141.15,1153.44,1197.66,1788.55,1871.88,1826.63,1804.53,1864.12,1828.36,1653.69,1862.51,945.61,1622.55,1794.02,1765.41,1694.59,144.31,1248.91,1607,1795.25,1624.92,1638,1739.33,1836.44,1819.54,1739.21,961.11,1901.91,1826.52,1810.75,1788.81,164.87,833.17,1429.81,1906.55,936.2,1653.32,1758.12,1611.5,1089.45,1129.36,1921.85,1675.77,1685.48,960.39,333.99,1587.87,1578.26,1737.94,822.53,893.22,359.13,1360.77,1309.29,427.65,1679.72,945.61,1135.04,1605.61,1816.23,1682.91,857.51,620.55,65.75,1635.54,1808.75,1676.45
869.99,900.05,887.18,972.29,1033.55,1018.98,931.48,1023.44,869.01,1048.63,915.69,1070.43,1142.41,1020.89,1055.01,906.2,873.79,749.2,719.87,836.59,900.28,448.63,714.05,861.85,919.06,591.44,697.65,312.75,843.81,942.85,843.81,870.44,1019.64,1029.94,855.01,295.41,941.45,999.34,282.06,638.44,1085.88,304.76,158.7,305.71,116.13,478.25,900.19,864.85,696.04,696.04,306.84,1048.47,419.96,999.34,351.7,723.94,1097.08,1068.05,723.94,1082.08,1096.5,924.53,266.61,266.61,755.8,252.52,1010.55,577.55,577.55,249.88,922.99,293.5,679.45,647.78,285.57,406.94,1008.32,906,988.13,1086.3,861.28,848.39,1005.28,1039.77,874.46,926.71,900.13,1007.95,882.2,888.07,1067.93,1088.14,1079.77,1014.43,879.62,870.38,1059.02,906.87,894.57,1059.07,1068.62,818.82,1094.15,856.49,1042.41,1032.63,1089.39,1113.84,865.71,1071.35,1005.01,1030.63,1048.63,1030.63,915.37,868.78,849.35,1134.67,1120.75,900.05,903.03,1053.73,858.25,1063.49,1084.65,1042.62,863.51,1068.18,951.21,736.1,1039.4,345.42,334.72,870.44,1043.44,1118.46,904.84,1046.05,1033.9,921.37,1038.65,931.48,399.28,1070.43,1013.76,902.78,786.3,856.41,408.51,1010.17,870.38,1002.08,994.91,891.8,841.2,931.99,928.18,305.71,874.43,1070.82,884.88,818.82,843.99,309.91,761.01,1041.17,672.85,928.89,910.01,990.99,572.36,500.24,921.98,968,943.73,304.95,750.95,1108.69,1055.33,1005.01,242.22,244.07,969.93,72.3499999999999,125.12,743.8,889.84,399.28,401.74,980.91,858.97,1114.85,651.47,1233.9,1120.84,1034.54,854.88,1063.49
