1254.44,1225.96,1260.99,1252.06,1328.92,1235.2,1456.88,915.98,659.02,1065.59,911.58,1335.35,1133.69,1199.29,1214.35,745.09,747.97,1441.23,602.82,1452.58,1496.05,1232.48,1389.16,1194.72,1489.42,1227.47,1248.9,1070.02,1367.97,1313.72,1217.86,1173.47,1309.59,1208.28,1399.53,1430.1,1412.92,241.39,586.96,1461.57,1441.28,1402.55,731.73,1268.75,1378.13,1460.6,630.12,1345.77,1239.72,583.61,1365.8,1268.44,1408.99,1246.27,1230.5,1247.97,1150.91,786.24,679.71,1300.92,675.82,1127.71,1274.57,1274.57,1483.58,1398.66,1497.32,1514.73,1578.37,1399.52,1413.13,1224.54,1144.71,566.8,566.8,1210.88,1291.1,844.96,201.63,682.61,123.5,727.98,480.8,630.12,1447.79,516.53,1444.62,550.84,1348,1348,494.34,494.34,1227.56,1272.49,578.93,575.69,1444.03,763.92,763.92,1223.31,1229.08,1378.44,1032.61,1255.06,1533.05,1504.59,1046.18
225.35,297.89,218.25,239.37,346.38,1160.01,17.87,170.87,1173.31,460.03,177.01,350.2,413.44,309.16,413.64,636.57,454.06,1127.85,702.16,69.9,8.97000000000003,264.76,346.43,307.18,1068.66,219.61,206.73,327.71,230.61,1117.16,1175.08,1198.52,1156.8,1237.2,1129.81,1121.59,1128.11,1237.02,1200.15,68.33,1117.21,1109.15,1236,1144.77,256.06,19.1299999999999,1193.88,358.02,386.49,553.43,278.16,357.1,367.36,393.09,267.45,216.41,839.64,84.9300000000001,1211.29,353.42,31.38,444.17,293.26,293.26,21.1800000000001,1144.04,1123.45,1100.87,1131.22,1122.19,1202.49,1137.29,1261.98,1252.89,1252.89,1150.72,1105.93,1239.97,1202.3,1133.9,1264.63,1234.24,1198.63,1193.88,1132.55,1157.8,1121.34,982.1,349.51,349.51,962.69,962.69,277.83,1139.14,969.37,696.03,1196.15,643.57,643.57,362.89,215.92,317.7,387.87,229.95,1050.05,1140.64,354.77
