746.76,716.08,865.35,780.38,1489.57,1238.29,1827.39,962.42,962.42,1376.65,1011.87,1362.82,1673.38,884.91,1143.84,1261.2,631.79,1474.42,924.65,675.46,648.82,634.74,788.35,567.21,780.95,1455.8,550.77,1827.39,502.19,1100.48,373.91,1084.02,1817.5,1112.2,50.1800000000001,1163.38,927.86,399.25,209.27,1180.47,134.14,525.55,1479,644,767.02,767.02,620.65,1220.35,21.3,924.65,196.5,198.87,1011.87,522.9,670.01,1081.43,732.72,937.63,695.72,240.88,576.52,706.94,804.74,1036.66,582.96,253.84,634.74,393.13,572.46,1474.35,1260.62,1473.82,219.04,229.23,254.65,254.65,676.25,1369.89,290.25,1906.04,477.83,781.91,1011.4,1460.3,763.31,1461.83
501.27,480.54,499.54,503.99,250.82,654.26,1079.9,559.65,559.65,837.33,630.11,920.62,1019.76,541.25,942.71,713.76,533.83,287.59,557.87,486.65,507.99,991.62,1021.52,238.96,504.5,289.45,96.3199999999999,1079.9,598.1,566.98,756.43,397.82,1044.19,569.6,1081.3,276.23,991.83,744.81,1037.92,778.28,1097.97,1004.07,219.48,526.26,774.67,774.67,563.04,613.26,1067.56,557.87,1096.23,1028.07,630.11,330.8,295.11,909.02,647.38,620.86,242.74,1023.57,693.48,329.63,975.83,697.03,487.03,1057.77,991.62,687.28,685.72,404.1,219.54,239.48,1024.43,1029.68,1094.82,1094.82,480.52,885.22,1021.15,916.2,736.89,887.26,362.17,319.8,482.3,140.59
