1527.01,1664.26,978.29,946.64,1314.82,987.6,1063.19,987.6,1423.78,901.8,918.31,1390.53,445.15,416.73,658.86,1420.13,454.36,909.75,497.48,464.92,1439.51,1392.26,1414.59,465.81,526.09,497.68,472.34,1310.47,976.21,1361.23,1411.36,1386.72,771.91,1394.01,1391.28,1404.43,439.53,1386.83,677.17,1394.01,1414.59,1393.34,503.47,852.68,1435.72,1397.56,1373.44,1406.14,568.86,449.92,1407.97,847.56,565.94,1384.34,459.35,442.23,502.6,413.29,396.06,478.53,480.12,479.19,485.3,476.32,1379.54,1393.47,445.05,1011.7,651.54,1068.27,1223.61,1409.37,443.26,440.8,1417.4,771.91,1385.49,1403.54,442.61,427.71,439.17,455.06,442.23,1378.12,1382.16,1387.31,1378.12,1370.17,561.27,1391.17,1389.36,455.06,778.79,422.89,1412.3,1426.97,906.8,1373.44,651.54,1065.02,862.07,938.86,857.85,856.22,946.64,50.7299999999999,950.11,954.89,480.12,476.52,461.41,1398.79,1393.44,1569.52,923.89,1317.06,483.38,1388.58,530.69,420.46,1004.2,446.39,513.73,554.66
1036.34,1093.11,291.49,257.2,749.71,588.68,726.93,588.68,324.95,280.49,279.18,362.51,232.1,214.84,568.84,245.26,337.71,273.72,333.59,373.82,276.54,354.05,248.34,291.03,284.17,304.16,308.17,426.54,301.12,364.17,131.23,86.61,590.82,275.57,92.2900000000001,254.97,325.3,96.6700000000001,502.91,275.57,248.34,216.99,307.11,281.16,251.9,117.01,339.92,99.74,669.13,343.92,239,286.44,674.28,238.14,288.54,236.47,302.31,221.39,161.62,364.67,325.49,353.21,345.38,334.87,140.65,279.7,255.75,308.27,521.44,726.65,211.18,269.8,334.38,329.84,159.65,590.82,47.17,31.5699999999999,225.23,238,240.09,280.4,236.47,324.48,361.84,187.02,324.48,49.65,486.38,147.99,287.56,280.4,567.7,224.07,141.79,245.09,1060.52,339.92,521.44,731.37,278.8,249.81,280.91,267.65,257.2,791.96,625.58,269.84,325.49,360.65,363.82,260,284.42,1075.44,272.51,431.67,354.96,348.54,284.09,13.85,306.54,845.06,309.36,641.85
