1644.89,1745.46,1727.15,1715.84,1843.77,1782.06,1639.04,1812.34,1810.93,1764.38,1548.98,1729.61,1818.96,1684.91,1831.99,1704.11,1673.11,1663.74,1831.99,1803.42,1684.76,810.76,686.18,907.02,707.33,825.45,964.18,591.69,780.34,994.72,846.09,804.2,992.83,681.17,1168.25,1076.3,1305.05,677.54,729.56,1076.3,730.46,712.25,712.81,710.66,689.08,744.68,730.37,704.77,731.2,726.96,646.02,702.92,616.56,591.31,994.72,744.68,950.75,464.9,968.42,731.38,776.07,704.77,677.7,661.36,737.4,751.36,634.85,775.47,700.82,1068.64,700.82,776.51,580.61,599.23,707.33,597.76,655.58,464.9,922.45,716.89,716.94,731.38,746,727.66,738.28,992.83,1103.15,1818.96,672.15,831.97,743.32,744.26,744.26,744.41,1521.55,641.36,1286.61,587.44,1873.9,1659.03,1702.45,581.38
1084.85,1137.7,1082.08,1100.28,1135.9,1139.02,1156.24,1166.09,1125.58,1059.68,1171.26,1118.02,1145.59,1079.94,1020.55,1088.74,1098.83,1075.18,1020.55,1112.52,1042.22,676.65,687.01,669.87,611.25,681.28,699,447.52,656.15,635.1,597.52,605.47,553.18,269.5,617.34,743.74,575.13,274.38,344.99,743.74,398.17,386.74,439.4,415.76,642.72,398.95,410.16,18.48,415.72,356.62,61.76,13.0600000000001,107.95,191.15,635.1,398.95,618.01,1222.37,639.9,614.99,621.18,18.48,33.77,44.41,349.38,402.64,365.74,369.46,621.32,745.68,621.32,394.1,225.56,446.81,611.25,157.05,50.6799999999999,1222.37,657.86,393.66,439.09,614.99,352.35,442.91,407.93,553.18,299.99,1145.59,238.75,659.78,382.15,659.18,659.18,384.45,81.13,98.8,594.8,446.97,1056.72,1043.96,1101.85,1092.61
