715.67,861.61,1054.62,913.77,674.62,775,851.05,856.85,1155.21,933.3,733.46,1070.3,778.91,1493.95,781.45,757.11,1215.26,820.73,866.26,892.62,750.86,1020.46,870.97,738.5,660.32,1592.29,1083.09,858.91,876.55,812.07,1040.33,1222.12,930.77,795.8,1320.82,1062.94,916.06,1040.33,1193.85,778.21,1155.21,900.72,795.8,926.68,896.04,784.98,933.3,863.65,870.97,908.98,872.02,588.77,283.15,784.98,796.94,688.76,682.57,766.65,778.91,674.18,937.67,1087.9,997.12,872.18,805.53,758.71,1320.82,861.61,1623.05,831.44,778.6,797.39,747.89,752.11,875.34,897.77,1653.75,786.45,856.42,1814.86,1581.78,1759.6,757.75,806.33,623.99,642.82,666.82,468.53,283.15,1581.78,909.27,799.19,1154.96,1078.19,1014.03,655.9,702.07,390.96,390.96,925.51,1086.56,536.76,191.84,191.84,681.7,1808.82,1016.35,843.72,804.77,1000.79,820.73,158.8,176.57,551.78,397.88,821.96,978.13,860.48,633.66,193.16,577.79,341.08,897.74,735.15,634.61,173.83,169.26,407.08,1213.35,789.72,1098.33,1490.72,766.65,854.83,1576.49,467.34,974,601.12,776.86,545.19,1320.82
412.35,411.82,664.17,689.54,382.85,291.55,32.6999999999999,49,646.59,604.08,1190.93,667.71,268.08,15.8,251.19,419.55,671.55,118.53,44.84,424.81,435.58,645.34,26.38,1183.81,1218.43,1197.61,575.22,59.8200000000001,27.45,118.45,587.91,514.45,372.59,174.72,706.79,516.43,640.33,587.91,587.1,168.86,646.59,343.62,174.72,615.75,436.97,181.61,604.08,36.99,26.38,318.44,35.48,1179.82,1193.78,181.61,1234.67,396.98,390.22,417.64,268.08,387.63,335.6,249.07,211.11,15.72,412.87,433.11,706.79,411.82,1123.88,467.35,392.84,452.3,417.66,442.09,449.69,427.59,947.26,410.95,451.18,982.2,833.17,992.46,461.17,373.38,896.27,1218.43,1165.61,325.08,1193.78,833.17,401.79,387,241.71,115.98,89.79,1232.19,1219.53,1191.16,1191.16,434.6,240.79,1221.11,1232.18,1232.18,1189.32,937.55,504.79,454.04,442.56,203.74,118.53,1262.83,1251.72,1195.59,1179.17,434.5,111.06,18.1799999999999,1231.99,1239.65,1205.55,1181.11,318.12,290.45,1238.27,1259.64,1251.54,1201.2,608.56,267.28,296.13,84.4200000000001,417.64,41.63,1019.65,547.49,1146.7,1211.99,1204.42,1224.28,706.79
